name,country,city,location,exh,exhSeoId
Garmin Deutschland GmbH,Germany,Garching,Hall 12 / A31.9,boot2026.3056553,GWncUaOxQpS15xGSyZwNiA
Garmin Deutschland GmbH,Germany,Garching,Hall 10 / A17..A18,boot2026.3048253,0i9QEy1zTxeRXvNSgZW6OA
GÄSTHAMNSGUIDEN SCANDINAVIA AB,Sweden,Västervik,Hall 13 / A81,boot2026.3057090,HL8HSrFHRVqw2B3kVG6e8A
GATZ-KANUS,Germany,Köln,Hall 14 / D44,boot2026.3061184,XOPH1tbyRwmP6bCGBq91fA
Gatz-Kanus Olaf Gatz,Germany,Köln,Hall 14 / D44,boot2026.3061184,XOPH1tbyRwmP6bCGBq91fA
Gazelle Des Sables Shipyard SAS PB Concept L'Atelier des Gazelles,France,St Georges Sur Loire,Hall 15 / A23,boot2026.3047687,ycm8rnpvSkSeOZdhPUkaZw
GAZIPASA MARINA HIZMETLERI DENIZCILIK TUR TIC VE SAN AS,Türkiye,Gazipasa Antalya,Hall 13 / B60,boot2026.3056592,qhNHmgwYQcOLgZ6v8KqCFg
GB Marine Group,USA,"Stuart, FL",Hall 6 / A28,boot2026.3050275,dRZQoSUdTrK5AiWZKcQYvw
GCB German Craft Boat AG,Germany,Hamburg,Hall 4 / A22,boot2026.3044528,xqnBvCpKR5ml24soiFsoOQ
GDS Limited,United Kingdom of Great Britain and Northern Ireland,"Plymouth, Devon",Hall 10 / C07,boot2026.3054557,DU4z4t30QSeOTHZiytWF5A
Gear Aid Europe GmbH,Germany,Walsrode,Hall 11 / H36,boot2026.3064265,lYs5DmcLTwunEwZW9LmKNQ
GEAROPT,China,Shenzhen,Hall 11 / H60,boot2026.3058502,8rl7XGKhRTy1qwuf9HJf0A
Gebo Marine Glazing,Netherlands,Sliedrecht,Hall 10 / E41,boot2026.3047572,V6Mi6fWkSEOkH724mqHEyg
Gebr. Salomon GmbH,Germany,Alsdorf,Hall 3 / C32.6,boot2026.3063247,gPaOQ7PlTOK4EOrO9DFRkg
Gelex Global Group,Ukraine,Dnipro,Hall 9 / C74,boot2026.3047690,5BvOaFKdSCOrf6JG16MVmA
Generaldirektion Wasserstraßen und Schifffahrt,Germany,Bonn,Hall 14 / D41,boot2026.3048040,U7TZoU7ATteHJqPIx8kl5A
Gerhard D. Wempe GmbH & Co. KG Geschäftsbereich Chronometerwerke,Germany,Hamburg,Hall 10 / D55,boot2026.3048836,cK078VngSZ2N3dlTksOgxg
German Contender Association e.V.,Germany,Achim,Hall 15 / E21,boot2026.3049937,qUQxHounTNGl7GsDs2c9fg
Germanboats / Andreas Budde,Germany,Bielefeld,Hall 15 / C21,boot2026.3059193,WeDSo9KRTSSTjYiiELzSyQ
GES Maritime S.A.,Luxembourg,Luxemburg,Hall 7a / G08,boot2026.3057554,2drjWJHVRmq9SUXrRGZqIQ
Gesellschaft zur Rettung der Delphine e.V.,Germany,München,Hall 11 / E04,boot2026.3064255,QxAsMpDMSO2pVlX30qNsvQ
Gesellschaft zur Rettung der Delphine e.V.,Germany,München,Hall 11 / G31,boot2026.3047834,MYd41uCKQNmlcB9gcBm9NA
Ghost Diving Germany e.V.,Germany,Marienfeld,Hall 11 / E04,boot2026.3061723,fDRbUTP2R8CD2ETB4wuWUA
GIOVIMAR & CHARTER SRLS,Italy,Patti,Hall 14 / G03,boot2026.3065156,PXcGsrJNR5aoosmDeBgDsg
Gl. Ålbo Camping,Denmark,Sdr Stenderup,Hall 12 / A31.21,boot2026.3056554,EV7UBnKwR8uPE8nPF4Hcag
Gleistein GmbH,Germany,Bremen,Hall 10 / C76,boot2026.3064273,zJ9wZ6vKTVCtCvW29ptsKw
Global Scuba LLC,Oman,Muscat-Seeb,Hall 12 / A31.18,boot2026.3054493,2qssP0rXTkC4HfCA5fyT2A
Global Underwater Explorers,USA,High Springs FL,Hall 12 / H22,boot2026.3048763,bT6VZg3eSueP2n0jNrH4ww
Glogau Internationale Yachttransporte GmbH,Germany,Neumünster,Hall 16 / D22,boot2026.3049188,53Nto1yOQdWMLDUALRq4zw
GN Espace Galley Solutions Ltd,United Kingdom of Great Britain and Northern Ireland,"Widford, Hertfordshire",Hall 10 / A12,boot2026.3047559,uAwLHpt3SqW9QgJa0WEeqQ
GN MARINES GROUP S.L.,Spain,Barcelona,Hall 13 / B46,boot2026.3060081,FVNZjaQUTvOMbC7eh3kOMQ
Gottifredi Maffioli – customised performance ropes,Germany,Altenholz,Hall 10 / F39,boot2026.3055093,xdbjGMUJT5i2hKLm8AH2PQ
"Govern de les Illes Balears Conselleria Empresa, Autònoms i Energia",Spain,Palma de Mallorca,Hall 7a / G17,boot2026.3064858,SQqDmiJ1SFmgDCHpZT0qxw
Grabner GmbH,Austria,Haag,Hall 14 / A67..A68,boot2026.3056781,DwwymNkSTSC0RSDZseGiCw
Grand Banks Yachts,USA,"Stuart, FL",Hall 6 / A28,boot2026.3050275,dRZQoSUdTrK5AiWZKcQYvw
GRAND MARINE Corp.,Ukraine,Kharkiv Region,Hall 9 / E04,boot2026.3059371,QbRNe7jRSqa3Oyn4RpzSoA
Grand Soleil Yachts,Italy,Forlì (FC),Hall 16 / C40,boot2026.3047689,qA9wnkqVReGwIkY5YFhj0w
GRBV Ingenieure im Bauwesen GmbH & Co.KG,Germany,Hannover,Hall 13 / E28,boot2026.3048214,vD6R4jtYTOKB0jAPFkCjZQ
Greek Marinas Association,Greece,Paleo Faliro Athens,Hall 13 / A41,boot2026.3059814,Luj3Xwy1SoG35VZkykydUw
Green Sails SAS 727 Sailbags,France,Lorient,Hall 11 / C22,boot2026.3044687,9PSPkshXRW2euWvSxAdwdg
Greenline Yachts,Slovenia,Begunje na Gorenjskem,Hall 1 / B17,boot2026.3053505,88hQ947zRqG5njeEnd7yJQ
Greenpeace Deutschland e.V.,Germany,Hamburg,Hall 11 / G24,boot2026.3047835,m48OR6RiQrKq0O3voiDsEg
Grünzimmer GmbH,Germany,Nienborstel,Hall 11 / C03,boot2026.3055397,BWa3Xd6ySPWwHuFfzuB4VA
GS d.o.o.,Slovenia,Ljubljana,Hall 11 / A55,boot2026.3048999,Rev7chzEQDGRHKXrblzWUw
GyroPilot 3,France,Hennebont,Hall 10 / F39,boot2026.3063145,1OozLSagT1KviAMSpI0KhA
H Al Dhaen Boats W.L.L,Bahrain,Muharraq,Hall 1 / A36,boot2026.3064135,9fa8enQlTJOPJfvhybMqcg
H+B technics GmbH + Co. KG,Germany,Münster,Hall 7a / E16,boot2026.3051980,ByGuPa91TWK5DEzNtALimg
H2eau Sound & Art,Germany,Düsseldorf,Hall 11 / E04,boot2026.3063308,jkQn7PxPTE2OWIbpKnpdXQ
H2eau Sound & Art,Germany,Düsseldorf,Hall 11 / E04,boot2026.3063308,jkQn7PxPTE2OWIbpKnpdXQ
H2Org - für eine plastikfreie Natur e.V.,Germany,Freiburg,Hall 11 / E04,boot2026.3063890,lIpJqMflT0GaKNieWx29OA
Haaga-Helia Ammattikorkeakoulu Oy,Finland,Helsinki,Hall 13 / B72,boot2026.3063526,dEW98Et6Sdyehx3D46DWXA
Haaga-Helia Ammattikorkeakoulu Oy,Finland,Helsinki,Hall 1 / C49,boot2026.3063506,dD8dWqWaSFG1xiVjLEgQQQ
Haase Segel GmbH OneSails Deutschland,Germany,Lübeck,Hall 10 / H41,boot2026.3054566,MPkCwrf8S4Kah8uETHoFUQ
Hagoort Sails BV,Netherlands,Benthuizen,Hall 10 / F50,boot2026.3048239,5Gwcx3EiSxiCzN8U5tcAtQ
Halcyon Dive Systems LLC,USA,"High Springs, FL",Hall 12 / F21,boot2026.3048762,NZkJTMcxQj2g3yOUiLPJqQ
"Haliotis - - Actividades Marítimo-Turísticas, Lda",Portugal,Horta,Hall 12 / F31,boot2026.3066662,FvtDEVW6RlGz49ctFzkbTQ
Hallberg-Rassy,Denmark,Middelfart,Hall 14 / F03,boot2026.3047768,YEHXyByDQu6sp5TedA4J1Q
Hallberg-Rassy Deutschland GmbH,Germany,Neustadt i.H.,Hall 16 / A58,boot2026.3049048,kdUWFYbwT6mN08XTj2OH9A
Hally Hansen,Germany,Hamburg,Hall 11 / H41,boot2026.3047384,ZiaPL5VnSpWqY0DxgmhgGA
Hamburger Yacht-Versicherung Schomacker Versicherungsmakler GmbH,Germany,Hamburg,Hall 10 / H59,boot2026.3048086,07xYLyldT5OOF2R0K49B4A
HANG LOOSE,Germany,München,Hall 17 / B18,boot2026.3048352,OkJxXbzjT06OzGUQloO1sA
"Hangzhou Hetai Security&Protection Co.,ltd.",China,"Hangzhou, Zhejiang",Hall 10 / D05,boot2026.3048815,Ds5Q2EGnTseRysVHVqiSqQ
"Hangzhou Hidea Power Machinery Co.,Ltd",China,"Hangzhou, Zhejiang",Hall 3 / B34,boot2026.3047710,AqAde7CoThiQZy8ssJp5OQ
HANSE,Germany,Greifswald,Hall 16 / C17,boot2026.3059358,6CMMNM4rQHOCVCuFNGGEew
HANSEYACHTS AG,Germany,Greifswald,Hall 16 / C17,boot2026.3059358,6CMMNM4rQHOCVCuFNGGEew
Happy Smile Clean Olga Basgall-Zahmel,Germany,Oberhausen,Hall 11 / G63..G70,boot2026.3047150,10evzTC5S7OEUfeJhnJ7vQ
HappyService GmbH,Germany,Frankfurt,Hall 17 / B35,boot2026.3066788,BaPlH4kHQp6OGkmikMcvOw
Harbeck Hermann Fahrzeugbau GmbH & Co. KG,Germany,Waging a. See,Hall 9 / A41,boot2026.3060327,qN1K0x9kQ3StP55MwpkRFw
Harbeck Hermann Fahrzeugbau GmbH & Co. KG,Germany,Waging a. See,Unsettled / NN,boot2026.3067331,mjydXtT6TberyxOFU1p9aA
HARTIS INTEGRATED NAUTICAL SERVICES PC,Greece,Athens,Hall 10 / E72,boot2026.3059831,6BYvjYJhQ7ue9lk10OgacQ
HEAD Watersports GmbH.,Germany,Wendelstein,Hall 12 / A69,boot2026.3058692,LRjMs0SvSZ6ljMu6U7BHxQ
Healthy Seas Foundation,Netherlands,Abcoude,Hall 11 / E04,boot2026.3066180,vjZ0A3siSRq3gS0IGw014w
Heinke Böhnert Segelbild.de,Germany,Hamburg,"Hall 7, level 0 / C18",boot2026.3055117,ftVM1aewQ8aJcxLNmqhOVA
Heinrich Sous e.K.,Germany,Aachen,Hall 17 / A18,boot2026.3054046,IeKHJO2vR7WTePh9npfNrQ
heinrichs weikamp gmbh,Germany,Freiburg,Hall 12 / E02,boot2026.3048817,OtE2RDkiTCqJzAW73Gd7vg
HELLA GmbH & Co. KGaA,Germany,Lippstadt,Hall 10 / A40,boot2026.3054230,8BlnlNUtQUCahUT8aIY2wA
Hellwig Boote,Germany,Hamburg,Hall 4 / A22,boot2026.3044528,xqnBvCpKR5ml24soiFsoOQ
Hempel (Germany) GmbH,Germany,Pinneberg,Hall 10 / C77,boot2026.3044136,S4zXafrzRyivDz3EbfWIRg
Herm. Sprenger Metallwarenfabrik GmbH & Co. KG,Germany,Iserlohn,Hall 10 / F22,boot2026.3048211,vQzAiomlQwaiXjLUXzoVEg
Herman Gotthardt GmbH,Germany,Hamburg,Hall 10 / F21,boot2026.3048268,LNtJiMECQ1KedAuaNZJesg
"Highfield Boats Co., Ltd",China,Weihai,Hall 9 / C25,boot2026.3047814,GNvKm7pKT8yzUaXoVgTjRA
Hobbywing eFoil,China,Shenzhen,Hall 5 / B04,boot2026.3059163,bwRFDggcRLSUJzogZ43OGQ
HOBIE CAT,Germany,Velen-Ramsdorf,Hall 15 / G21,boot2026.3049940,o6jgeXvBTu2RBxjWHS86SA
Hochschule für Technik und Wirtschaft Dresden (FH) HTWD -University of Applied Sciences,Germany,Dresden,Hall 11 / E04,boot2026.3065937,GVyFYOJhSkqtIeKwIpRbcA
HOECO Handels GmbH,Austria,Ebreichsdorf,Hall 10 / E71,boot2026.3048827,wisC7cgORmejZ7Q43UuNHQ
Holland Boat B.V.,Netherlands,Workum,Hall 1 / A72,boot2026.3051543,lO7ApkARQ7idB3sVurWbhg
Holland Marine Parts BV,Netherlands,Dordrecht,Hall 10 / A73,boot2026.3048709,mKQh7daKRx60JJR8zksMJg
Honda Deutschland Niederlassung der Honda Motor Europe Ltd,Germany,Frankfurt am Main,Hall 3 / C70,boot2026.3048371,JnjXWO8GSpywBT70DXx2rA
Honda Deutschland Niederlassung der Honda Motor Europe Ltd,Germany,Frankfurt am Main,Hall 3 / C70.1,boot2026.3059115,Y7UnnR7ATcuBfdEa5Clmmw
Honda Marine Deutschland,Germany,Frankfurt am Main,Hall 3 / C70,boot2026.3048371,JnjXWO8GSpywBT70DXx2rA
Horizon Yacht Co. Ltd.,Taiwan,Kaohsiung,Hall 7a / G09,boot2026.3047322,zfRIvnMsT7qcteVB4BBaeQ
HotSpring Whirlpool Import GmbH,Germany,Buxtehude,Hall 11 / C10,boot2026.3053237,Vn8Un5RLSfSmbaMGxQNshg
HP HIGH PRESSURE SRL HP WATERMAKERS,Italy,Zibido San Giacomo (MI),Hall 10 / C60,boot2026.3046616,LbA3YWHJQOWRceRPPlT7Fw
HP WATERMAKERS,Italy,Zibido San Giacomo (MI),Hall 10 / C60,boot2026.3046616,LbA3YWHJQOWRceRPPlT7Fw
HS-Segelreisen GmbH,Germany,Reutlingen,Hall 13 / D15,boot2026.3056585,S5ce6yhJSfqISBOBkJHIQQ
HS-Segelreisen GmbH,Germany,Reutlingen,Hall 13 / D15,boot2026.3056585,S5ce6yhJSfqISBOBkJHIQQ
Humminbird,Austria,Biedermannsdorf bei Wien,Hall 9 / C41,boot2026.3047978,gy2ljRX2R5WEHBXY1PUQeg
Hydrovane,Germany,Teltow,Hall 10 / F31,boot2026.3046618,LE1AAqSyRbq1xFCmtZd6oQ
HYLA,Germany,Burscheid,Hall 11 / G68,boot2026.3045711,J6N9l0vQSXuO6HH1sbghpA
I-Clip Geldbörse / Kreditkartenetui,Germany,Worms,Hall 11 / A02,boot2026.3047248,rjVV53e6SyuvsxlfOC9JuA
ICOM,Germany,Heusenstamm,Hall 10 / A21,boot2026.3048208,Xayp3QeBRpSFJuRalrXKUQ
Icom (Europe) GmbH Communication Equipment,Germany,Heusenstamm,Hall 10 / A21,boot2026.3048208,Xayp3QeBRpSFJuRalrXKUQ
IDC Service GmbH ORCA Dive Clubs,Germany,Rosenheim,Hall 12 / H49,boot2026.3048245,JlxIGZW6QnuctjSiCP1IlQ
IDDA GmbH,Germany,Bremen,Hall 12 / A04..A06,boot2026.3049515,6bF5QOhWS1S5zW0aGpSogA
IDDA GmbH,Germany,Bremen,Hall 12 / A05,boot2026.3058689,76pmaeEuREmE9QB9EnMYgg
IDEA MARINE S.R.L.,Italy,Mesagne (BR),Hall 11 / B56,boot2026.3062186,hedaIhR8Ro6wjnL2zZxleg
IFC GLOBAL Sertifikasyon Muayene ve Eğitim Hizmetleri A.Ş.,Türkiye,Izmir,Hall 7a / E01,boot2026.3065255,ueKtnpKaSt2UkouzdOhUMg
IGY Marinas,United Kingdom of Great Britain and Northern Ireland,London,Hall 13 / A15,boot2026.3058231,XXzrFnKPRtuFVFYqqCyYsA
IHOY ELECTRONIC SYSTEMS AND SOFTWARE INC,Türkiye,Istanbul,Hall 10 / G49,boot2026.3046729,voCOC6ZtS5OetPQHhVQ44w
iMatJet,Germany,Bad Dürrheim,Hall 9 / C73,boot2026.3044503,i0Sk2QNaS2uR3flPlvBG2Q
imtech GmbH & Co. KG,Germany,Bad Dürrheim,Hall 9 / C73,boot2026.3044503,i0Sk2QNaS2uR3flPlvBG2Q
INCIDENCE SAILS SAS,France,Perigny,Hall 7a / E04,boot2026.3063476,4NsQvpbkRZGA1XuUgfxuiw
INEBOLU TERSANECILIK SAN. VE TIC. A.S.,Türkiye,Kadiköy - Istanbul,Hall 13 / B52,boot2026.3064272,HTRJyVy2SLmQrOdrpZvUHw
infinitos bv,Netherlands,Beegden,Hall 10 / H49,boot2026.3060762,l1w23Ex4TnCUd7Qwwgcp1w
infinitos infinidek infinityteak,Netherlands,Beegden,Hall 10 / H49,boot2026.3060762,l1w23Ex4TnCUd7Qwwgcp1w
Infinity Diving Safari,Egypt,El Quseir,Hall 12 / A31.8,boot2026.3054372,dEmoX3vjToiRbTRCrB9skg
Inha Works Ltd,Finland,Raisio,Hall 4 / A23,boot2026.3048380,VVyMKjHyR0SfVEym7XLX1w
Inland Waterways International Ltd.,United Kingdom of Great Britain and Northern Ireland,"Trowbridge, Wiltshire",Hall 13 / C51.A,boot2026.3064946,JGozk8nUQFafLb0ftnjJhA
INNOVA MARINE,Brazil,Balneario Camboriu,Hall 11 / E52,boot2026.3060242,LTUblffNQDmuE2511a7frg
Insta360 GmbH,Germany,Berlin,Hall 11 / I24,boot2026.3047548,Fs55DMr9RIOwyxuTUBLDXg
Integrel Solutions,United Kingdom of Great Britain and Northern Ireland,Cornwall,Hall 10 / C16,boot2026.3047684,0jr3n2ncQCmHUvfDuHYGgQ
Inter Boat Marinas BV,Netherlands,Heinenoord,Hall 11 / A65,boot2026.3048997,qfeqiBcCTWC6DQiSUc9GJg
Interactor Boats,Belgium,Erembodegem,Hall 3 / C92,boot2026.3055696,KKBrazAqSZCH05fD6Y5smg
Interboat Tenders & Sloepen BV,Netherlands,Loosdrecht,Hall 4 / D19,boot2026.3047810,EW3jGxC5TiKrfwTsDanG0w
International Aquanautic Club GmbH & Co. KG,Germany,Essen,Hall 12 / B49,boot2026.3059476,6xRWqUdTTlahxwxn1xvVFg
International Flying Junior Organisation,Netherlands,Zuiderwoude,Hall 15 / C21,boot2026.3063771,fQ3mLbxXQnCH65mGdTgikw
International Marine Certification Institute IMCI,Belgium,Bruxelles,Hall 3 / A94.3,boot2026.3044534,SENcfMUlS6ucgSXTh8aLTQ
International Paints Ltd,United Kingdom of Great Britain and Northern Ireland,Felling,Hall 11 / B38,boot2026.3049010,Vy6tmQRTT921oGYvNxIk7w
International Sailing Schools Association (ISSA),Cyprus,Nicosia,Hall 15 / E43,boot2026.3047616,tjbQVOV7QquP6vbcQtubZQ
Internationaler Bodenseewoche Verein e.V,Germany,Konstanz,Hall 15 / G23.9,boot2026.3053634,SRhEoNwHSH2uuFo6MctdwQ
Investors Lounge,Germany,Düsseldorf,Hall 13 / E41,boot2026.3059889,pMeIt987Si6IXrUEfc1z0w
INVICTUS,Italy,Catanzaro Lido (CZ),Hall 5 / C20,boot2026.3049528,nqEcax6NSQKCnyK6PAVa0w
INVICTUS YACHT,Italy,Catanzaro Lido (CZ),Hall 5 / C20,boot2026.3049528,nqEcax6NSQKCnyK6PAVa0w
Invitalis GmbH,Germany,Geisenfeld,Hall 11 / H73,boot2026.3047376,F9MTlrOwQvC3HddrdshaAA
Ionian Charter Elena Vrioni EA,Greece,"Glyfada, Athen",Hall 13 / A10,boot2026.3048121,46Y8e0FETgyZ3s2m2aH4Zg
Ionian Yacht Charter Ltd.,Greece,Lefkas,Hall 13 / D55,boot2026.3053244,AwjhV0mCS3Omey3jf4Oy8g
Isoletta-Sail Anja Konkel & Torsten Jastrzembski Yachtcharter GbR,Germany,Bottrop,Hall 13 / A54,boot2026.3057107,1SXbZq7PT1azUsMdfTOhnQ
ISSA International Sailing Schools Association LTD.,Cyprus,Nicosia,Hall 15 / E43,boot2026.3047616,tjbQVOV7QquP6vbcQtubZQ
IST SPORTS CORP.,Taiwan,Taipei,Hall 11 / I52,boot2026.3056594,Zls9ty4qQI2IznrbGcDqXw
ISTEC AG,Germany,Landsberied,Hall 10 / F41,boot2026.3048837,YBpkSodKQeue9K60vRcv0g
Istion Yachting S.A.,Greece,Athens,Hall 13 / A16,boot2026.3047659,WY9Sj5ibRn2WLZHVPSuTKg
Italboats s.r.l.,Italy,Presicce-Acquarica,Hall 9 / A56,boot2026.3046215,35spDg9RQMK559jjIoQj1Q
ITAS di MARCO TERNI POLETTI SRLS,Italy,Codogno (LO),"Hall 7, level 0 / B17",boot2026.3045138,gVdv4pWBQYCmCvybgbhACQ
J COMPOSITES SAS,France,Les Sables d'Olonne Cedex,Hall 16 / D21,boot2026.3058549,9tmyzslmRz67qo9OK0FOYw
Jachtbemiddeling Heeresloot B.V.,Netherlands,Haskerdijken,Hall 1 / A76,boot2026.3045102,haOFVDIyR2KHFFTDviaicg
Jachtbouw De Alm B.V.,Netherlands,Waalwijk,Hall 1 / C31,boot2026.3064131,jVkELBreRbqzDIh9uVrKeA
Jachtwerf D. Mulder BV,Netherlands,Zoeterwoude,Hall 6 / E59,boot2026.3045535,tRdN6BtXSfGY59U2XAuYuA
Jacquardstrickerei RENZ OHG,Germany,Albstadt,Hall 11 / A56,boot2026.3044706,nYYumUR7RkuVLyJWeU9dNA
JAMBO Anker,Germany,Waiblingen,Hall 11 / A26,boot2026.3046761,hXbJJjbkQqSy20drrNN4ug
JAMBO-ANKER Armin Schulze,Germany,Waiblingen,Hall 11 / A26,boot2026.3046761,hXbJJjbkQqSy20drrNN4ug
Jan Brügge Bootsbau GmbH,Germany,Grödersby,Hall 15 / C21,boot2026.3058511,Fm9O5J7BTwOxRMDZ4n7zHQ
Jarnbroderna AB Ironbrothers,Sweden,Billdal,Hall 4 / D62,boot2026.3057014,9B0p4N9WT224PdQ9g6ZNBA
JayKay GmbH,Germany,Kressbronn am Bodensee,Hall 17 / C64,boot2026.3055766,gnLGiGr4TzyBQXm7LEACrQ
Jeanneau Motorboats,France,Dompierre-Sur-Yon,Hall 1 / B53,boot2026.3051992,yxxP4vGMTrSPZDImbi1OwA
Jeanneau Sailing,France,Dompierre-Sur-Yon,Hall 16 / C21,boot2026.3051994,VL1TJFTiQgiYM0fi56WMbg
JEANNEAU YACHTS,France,Dompierre-Sur-Yon,Hall 16 / B20,boot2026.3051993,KY46aL3yTGieQUH4v4e5xw
Jefa Rudder Systems,Germany,Altenholz,Hall 10 / F39,boot2026.3055093,xdbjGMUJT5i2hKLm8AH2PQ
Jefa Steering Systems,Germany,Altenholz,Hall 10 / F39,boot2026.3055093,xdbjGMUJT5i2hKLm8AH2PQ
Jelajah Bahari Mulia PT,Indonesia,Jakarta,Hall 12 / A42,boot2026.3063295,F0WKew7DSPCunecgkOvdXA
Jet Car Albania,Albania,Tirana,Hall 3 / D72,boot2026.3064155,quuIBltKS4ikHVOdA3p4DQ
JetWave Europe B.V.,Netherlands,Schiphol-Rijk,Hall 5 / C46,boot2026.3063529,NiGm8GcXTYWJvmSDQ50V0A
Jetworx GmbH,Germany,Norderstedt,Hall 5 / B44,boot2026.3048407,Uz8aMS93TaCmukf7in8ZUA
JFA Yachts SAS,France,Concarneau,Hall 7a / E04,boot2026.3063475,TLsLTysjTtKFFH5BejboQg
JIM Soeferie I/S,Denmark,Middelfart,Hall 14 / F03,boot2026.3047768,YEHXyByDQu6sp5TedA4J1Q
"JINHUA SEAWALKER TRADE CO., LTD.",China,"Jinhua, Zhejiang",Hall 3 / E48,boot2026.3054466,I82OPGS8RIuhrEJ1QB4q9g
JJ-CCR ApS,Denmark,Presto,Hall 12 / E28,boot2026.3046889,BPWOPV1YSkKx2gz4NEdXQQ
JKB The Sailing Academy GmbH,Austria,Sattendorf,Hall 15 / D42,boot2026.3064275,71BWnBO8SxeBFkWUxVWBeA
JL AUDIO,Germany,Garching,Hall 10 / A17..A18,boot2026.3048253,0i9QEy1zTxeRXvNSgZW6OA
JOBE,Germany,Emden,Hall 10 / D18,boot2026.3048825,lwp79T6IQU67NK0HYH0TRw
Jobe Sports International BV,Netherlands,Heerewaarden,Hall 10 / A40,boot2026.3054231,IgY1xcZ3TySwVmVVtAVPhg
John Dee Zimmermann Beauty & Care Instruments,Germany,Worms,Hall 11 / H63,boot2026.3045122,GIL4mNQ8STSABGphoItC5g
John Warning GmbH SEGEL JOURNAL,Germany,Hamburg,Hall 15 / G23,boot2026.3063608,PyJaabw1TxOGy4JH10hBFQ
Johnson Outdoors Vertriebsgesellschaft mbH,Germany,Nürnberg,Hall 12 / E49,boot2026.3048710,PypFCuRvQCKo2MEnUd18Sw
JR E-Yachts bv,Netherlands,Drachten,Hall 4 / F40,boot2026.3064447,woXTOtWgRlexXO10aHpPHw
Jübermann Verlag Erhard Jübermann,Germany,Preetz,Hall 14 / D44,boot2026.3064634,phqOzMkPTXKcAEIXjZDxCQ
judel/vrolijk & co design + engineering gmbh,Germany,Bremerhaven,Hall 7a / G08,boot2026.3057549,GeVDzaaeThq0YWuTaRaJoA
Jüdische Gemeinde Düsseldorf K.d.ö.R SABRA,Germany,Düsseldorf,Hall 14 / A41,boot2026.3056648,xBb6XgYRRwCV68UzwW215g
K.R.A.K.E. (Kölner Rhein-Aufräum-Kommando-Einheit) e.V.,Germany,Köln,Hall 11 / E04,boot2026.3064069,bRKNYhfbQyiCCZx6AqMTHw
K2-Vision AG,Switzerland,Lenzerheide,Hall 11 / K68,boot2026.3060765,cTV8J4RiTTuGtCAvRGpw0Q
KADEMATIC Seenotrettungsgeräte GmbH,Germany,Wedel,Hall 10 / H64,boot2026.3051150,qsO3mOzfQFSS3WmRfcwSUg
KADENA DIVE RESORT - INDONESIA,Indonesia,Jakarta,Hall 11 / J41,boot2026.3054235,77WnILF6ThKhJgTRzKmxyg
KAEBON GmbH,Germany,München,Hall 3 / C32.11,boot2026.3062309,3HkIaVLzRhGHoNqpXSp7ew
Kallweit GmbH,Germany,Neulingen,Hall 12 / G19,boot2026.3048022,pw1dUTVnTLy5Im3xJ7nNuQ
Kanu-Verband Nordrhein-Westfalen e.V.,Germany,Duisburg,Hall 14 / D48,boot2026.3050090,HFpNwtYsS1qz4qCLvQIf6w
Karnic Powerboats Ltd.,Cyprus,Limassol,Hall 3 / A52,boot2026.3049091,Y0ykgYFsRvmHT2GiAcVWWQ
Karnic Powerboats Ltd.,Cyprus,Limassol,Unsettled / NN,boot2026.3067035,3YBFEqk5RZCYEDc94Qz1vA
KARVER - pure performance deck & mast gear,Germany,Altenholz,Hall 10 / F39,boot2026.3055093,xdbjGMUJT5i2hKLm8AH2PQ
KARVER SYSTEMS,Germany,Altenholz,Hall 10 / F39,boot2026.3055093,xdbjGMUJT5i2hKLm8AH2PQ
KARVER-SYSTEMS SAS,France,Honfleur,Hall 10 / F39,boot2026.3064269,6pu2zj1qTKOiZWoyeJAwBw
Kas Diving Levent Aydogmus,Türkiye,Kas Antalya,Hall 12 / J42,boot2026.3057111,kMGBtJEwTTWR0ZYg2oQEfg
Katadyn Entsalzungsanlagen,Liechtenstein,Eschen,Hall 11 / B23,boot2026.3049015,VPlzuj29Sha2nKjj9wDzMQ
Kaufmann Sortimentsgroßhandel GmbH Moovi,Germany,Hannover,Hall 11 / F60,boot2026.3049002,0AQUfDYcRyemNLCrzGOHaA
KERSY STRAUSS,Germany,Bad Orb,Hall 17 / A36,boot2026.3044895,1idmVp7PS5qq29kwZpbpAA
KETOS FOIL SAS,France,Viviers du lac,Hall 17 / B34,boot2026.3060010,AZjeTYuUSvOQ6p21Dv9NNw
KH+P yachtcharter GmbH,Germany,Stuttgart,Hall 13 / A25,boot2026.3066660,sBae8rmhSAeV3qO4gkhQCQ
KIADE SARL,France,Haute Goulaine,"Hall 7, level 0 / B14",boot2026.3047440,mJFyg1cERjK0N9whbD7k8A
Kidsworld,Germany,Düsseldorf,Hall 13 / D95,boot2026.3059806,QtG7URq0SDaaoM6GmDDJ3Q
Kielzugvogel Kieler Klassenvereinigung e.V.,Germany,Sprockhövel,Hall 15 / E21,boot2026.3050808,EcxckyyqSQeQMbcFeRHbug
Kindergarten,Germany,Düsseldorf,Hall 13 / A95,boot2026.3056329,DUrvCUHWS9K78d016bOKsg
KINUGAWA CORPORATION,Japan,Tokyo,Hall 11 / K20,boot2026.3057115,QKviv4fXRIaHY4UfRMKAkA
Klepper Lifestyle GmbH,Germany,Kiel,Hall 16 / A57,boot2026.3065367,Da687qFwTAmOF6C9T2yARg
