name,country_iso3,country_label,city,email,homepage,rewriteId
Lee Design Studio,KOR,"Korea, the Republic of (South)",Seoul,lee.studio@hotmail.com,www.leedesignstudio.kr,lee-design-studio
Lefebvre Textile SAS,FRA,France,Seclin,gregory.bricout@today.fr,www.today.fr,lefebvre-textile-sas
Texteis Leiper Lda.,PRT,Portugal,Guimaraes,geral@texteisleiper.pt,www.texteisleiper.pt,texteis-leiper-lda
Lenzing AG,AUT,Austria,Lenzing,office@lenzing.com,www.lenzing.com,lenzing-ag
Leo Rugs,EGY,Egypt,10th of Ramadan,a.hamed@leorugsco.com,https://leorugs.com/,leo-rugs
Libeco NV,BEL,Belgium,Meulebeke,info@libeco.be,www.libeco.com,libeco-nv
Liberty Mills Ltd.,PAK,Pakistan,Karachi,muneer.ahmed@libertymillslimited.com,www.libertymillslimited.com,liberty-mills-ltd
LILI GRAFFITI Sarl,FRA,France,Ronchin,nathalie@liligraffiti.fr,www.liligraffiti.fr,lili-graffiti-sarl
UAB &quot;Linas LT&quot;,LTU,Lithuania,Panevezys,vilita.kubiliene@linas.lt,www.linas.lt,uab-linas-lt
SA Etablissements Linder,FRA,France,Violay,linder@linder.fr,www.linder.fr,sa-etablissements-linder
Linen Home,PAK,Pakistan,Faisalabad,ahsan@linenhome.com.pk,WWW.LINENHOME.COM.PK,linen-home
"Zhejiang Liuqiao Industrial Co., Ltd.",CHN,China,Hangzhou Zhejiang,yingzt@mail.lqfeather.com,www.lqfeather.com,zhejiang-liuqiao-industrial-co-ltd
LIVING HOME Bed &amp; Bath GmbH,DEU,Germany,Stuttgart,paris@ims-stuttgart.de,www.livinghomebedandbath.com,living-home-bed--bath-gmbh
Looms &amp; Knots,IND,India,Karnal,ashish@loomsnknots.com,WWW.LOOMSNKNOTS.COM,looms--knots
Loomtex Exports,IND,India,Chennai,kaleeswaran.p@zenclassicgroup.com,www.instagram.com/loomtex_exports,loomtex-exports
"Louisun Korea Co., Ltd.",KOR,"Korea, the Republic of (South)",Seoul,sharkko@mylouisun.com,,louisun-korea-co-ltd
Global Textile Alliance Belgium NV,BEL,Belgium,Wielsbeke,thibault.martens@lovehomefabrics.com,www.gtatextilesbelgium.com,global-textile-alliance-belgium-nv
L S Mills Limited,IND,India,"Theni, Tamil Nadu",info@lsmills.in,www.lsmills.com,l-s-mills-limited
Lucky Impex,PAK,Pakistan,Karachi,info@luckyimpex.com,www.luckyimpex.com,lucky-impex
Lucky Textile Mills Ltd.,PAK,Pakistan,Karachi,saad@luckytextilemills.biz,www.luckytextilemills.biz,lucky-textile-mills-ltd
L&uuml;ks Kadife Tic. ve San. A.S.,TUR,Türkiye,Kayseri,,www.lukskadife.com.tr,lueks-kadife-tic-ve-san-as
Luisella D. disegni di Donegana Luisella,ITA,Italy,Como,luiselladonegana@gmail.com,,luisella-d-disegni-di-donegana-luisella
"Lumatex Industria Textil, Lda.",PRT,Portugal,Guimaraes,manuela@lumatex.com,www.lumatex.com,lumatex-industria-textil-lda
Maa Collections,IND,India,Panipat,info@maacollections.com,www.maacollections.com,maa-collections
Mac Carpet,EGY,Egypt,"10th of Ramadan City, Sharkia",info@maccarpet.com,www.maccarpet.com,mac-carpet
Magna Processing Industries (Pvt) Ltd.,PAK,Pakistan,Faisalabad,info@magnaprocessing.com,www.magnaprocessing.com,magna-processing-industries-pvt-ltd
Maguari Textile,PAK,Pakistan,Karachi,karachi@maguaritextile.com,www.maguaritextile.com,maguari-textile
Mahaajay Spinners India Pvt. Ltd.,IND,India,Salem,asokan@mahaspinners.com,www.mahaspinners.com,mahaajay-spinners-india-pvt-ltd
Mahalaxmi Exports Pvt. Ltd.,IND,India,Ahmedabad,anand@mahalaxmigroup.net,www.mrtglobal.com,mahalaxmi-exports-pvt-ltd
MAHEE INTERNATIONAL,PAK,Pakistan,Karachi,,www.maheeinternational.com,mahee-international
Maheen Textile Mills (Pvt.) Ltd.,PAK,Pakistan,Faisalabad,saqlain.khan@maheentex.com,www.maheentex.com,maheen-textile-mills-pvt-ltd
Maisonette Tekstil Sanayi ve Ticaret AS,TUR,Türkiye,Gaziantep,turker.guldemet@sankohavlu.com,www.maisonette.com.tr,maisonette-tekstil-sanayi-ve-ticaret-as
Mako Textil SL,ESP,Spain,Cocentaina,gabriel@makotextil.com,,mako-textil-sl
Makroteks Tekstil San. ve. Tic. Ltd. Sti,TUR,Türkiye,Denizli,info@makroteks.com,www.makroteks.com,makroteks-tekstil-san-ve-tic-ltd-sti
Malani Exim International,IND,India,New Delhi,malani@malanigroups.com,www.malanigroup.com,malani-exim-international
Malani Overseas Pvt. Ltd.,IND,India,Delhi,sales@malanihome.com,www.malanihome.com,malani-overseas-pvt-ltd
Mallana Asia Import &amp; Export Pte. Ltd.,SGP,Singapore,Singapore,,http://www.jbgsourcing.com/,mallana-asia-import--export-pte-ltd
Mallow International,IND,India,"Semmadai, Karur",sub@mallow.in,www.mallow.in,mallow-international
N&auml;hmaschinenfabrik Emil Stutzn&auml;cker GmbH &amp; Co. KG,DEU,Germany,Köln,info@mammut.de,www.mammut.de,naehmaschinenfabrik-emil-stutznaecker-gmbh--co-kg
Manglam Arts,IND,India,Jaipur,,www.manglam.com,manglam-arts
Manifattura CBM srl,ITA,Italy,Agliana,commerciale@manifatturacbm.it,www.manifatturacbm.it,manifattura-cbm-srl
Manifattura Lombarda S.r.l.,ITA,Italy,Leffe,info@manifatturalombarda.it,www.lombardatrapunte.it,manifattura-lombarda-srl
Manifatture Filtes S.r.l.,ITA,Italy,Prato,amministrazione@manifatturefiltes.it,www.manifatturefiltes.it,manifatture-filtes-srl
Manubhai Vithaldas Exports Pvt. Ltd.,IND,India,Mumbai,mkt@manubhai.net,,manubhai-vithaldas-exports-pvt-ltd
Marburger Tapetenfabrik J.B. Schaefer GmbH &amp; Co. KG,DEU,Germany,Kirchhain,contact@marburg.com,www.marburg.com,marburger-tapetenfabrik-jb-schaefer-gmbh--co-kg
Marda Impex,IND,India,Solapur,info@mardaimpex.com,www.mardaimpex.com,marda-impex
Mario &amp; Antonio Lda.,PRT,Portugal,Porto,sandramota@marioeantonio.com,www.marioeantonio.com,mario--antonio-lda
Markiss Tekstil Dokuma Konf. Danismanlik San. Ve Tic. Ltd. Sti.,TUR,Türkiye,Kestel /Bursa,,,markiss-tekstil-dokuma-konf-danismanlik-san-ve-tic-ltd-sti
Marsteks Dosemelik Kumas Dokuma Tekstil Konfeksiyon San. Tic. Ltd. Sti.,TUR,Türkiye,Bursa,info@marsteks.com,www.marsteks.com,marsteks-dosemelik-kumas-dokuma-tekstil-konfeksiyon-san-tic-ltd-sti
Marteks Marmara Tekstil San. ve Tic. A.S,TUR,Türkiye,"Inegöl, Bursa",marteks@marteks.com.tr,www.marteks.com.tr,marteks-marmara-tekstil-san-ve-tic-as
"Masias Maquinaria, S.L.",ESP,Spain,Sant Joan les Fonts,masmaq@masias.com,www.masiasmaquinaria.com,masias-maquinaria-sl
Master Textile Mills Ltd.,PAK,Pakistan,Lahore,marketing@mastertex.com,www.mastertex.com,master-textile-mills-ltd
MATS n MORE,IND,India,Alleppey,pramod@matsnmore.in,www.matsnmore.in,mats-n-more
Maurya International,IND,India,Bhadohi,akshat@mauryainternational.com,www.mauryainternational.com,maurya-international
Maya Tekstil San. ve Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,contact@mayatekstil.com,www.mayatekstil.com,maya-tekstil-san-ve-tic-ltd-sti
MCS Textile Solutions Lda.,PRT,Portugal,Campo (Valongo),victorcastro@mcs-pt.com,www.mcs-pt.com,mcs-textile-solutions-lda
M-Design Edgar Meyer,DEU,Germany,Beverungen,info@m-design-rm.de,www.m-design-rm.de,m-design-edgar-meyer
Mega Cotton Textiles,PAK,Pakistan,Multan,tariq@mctexpk.com,www.mctexpk.com,mega-cotton-textiles
Megaplast Dis Ticaret ve Pazarlama A.S.,TUR,Türkiye,"Tuzla, Istanbul",sales@megaplast.com.tr,www.megaplast.com.tr,megaplast-dis-ticaret-ve-pazarlama-as
Meghna International LLP,IND,India,Panipat,tarun@meghnaexport.com,,meghna-international-llp
Meher Spring Pvt Ltd,PAK,Pakistan,Lahore,info@meherspring.com,,meher-spring-pvt-ltd
"Qingdao Meitai Hometextile Co., Ltd.",CHN,China,Qingdao Shandong,jingbaozhou@163.com,,qingdao-meitai-hometextile-co-ltd
Mekotex (Private) Limited,PAK,Pakistan,Karachi,nauman@mekotex.com,www.mekotex.com,mekotex-private-limited
Menderes Tekstil Sanayi Ve Ticaret Anonim Sirketi,TUR,Türkiye,Izmir,burcinkargici@menderes.com,www.menderes.com,menderes-tekstil-sanayi-ve-ticaret-anonim-sirketi
Menekse Tekstil San. ve Tic. A.S.,TUR,Türkiye,Denizli,info@meneksetextile.com,www.meneksetextile.com,menekse-tekstil-san-ve-tic-as
Alonso Mercader S.A.,ESP,Spain,Vilassar de Dalt,export@alonsomercader.com,export@alonsomercader.com,alonso-mercader-sa
MERCIS d.o.o.,SVN,Slovenia,Radomlje,,www.mercis.si,mercis-doo
Merdenik Tekstil A.S.,TUR,Türkiye,Bursa,,,merdenik-tekstil-as
Merinos Hali San. ve Tic. A.S.,TUR,Türkiye,Sehitkamil / Gaziantep,info@merinos.com.tr,www.merinos.com.tr,merinos-hali-san-ve-tic-as
UAB &#39;Merkys&#39;,LTU,Lithuania,"Varenos m., Varenos r. sav.",info@merkys.com,www.merkys.com,uab-merkys
Metro Fabrics,IND,India,Karur,gopal@metrokarur.com,www.metrofab.in,metro-fabrics
MetroMat  Matbaacilik Bilgisayar Otomotiv Teknik Tekstil San. Ve Tic. Ltd. Sti.,TUR,Türkiye,Bursa,info@metromat.com.tr,www.metromat.com.tr,metromat--matbaacilik-bilgisayar-otomotiv-teknik-tekstil-san-ve-tic-ltd-sti
Meyteks Tekstil San. ve Tic. Ltd. Sti.,TUR,Türkiye,Denizli,info@meyteks.com.tr,www.meyteks.com.tr,meyteks-tekstil-san-ve-tic-ltd-sti
Mi Casa es Tu Casa Lda.,PRT,Portugal,Moreira de Cónegos,comercial@micasaestucasa.pt,www.micasaestucasa.pt,mi-casa-es-tu-casa-lda
Microcotton Inc.,USA,United States,New York New York,sabarinathan.n@microcotton.com,www.microcotton.com,microcotton-inc
SAS MFX,FRA,France,Paris,,,sas-mfx
Minteks Tekstil San ve Tic. Ltd. Sti.,TUR,Türkiye,"Nilufer, Bursa",tayfunozcelik@minteks.com.tr,www.minteks.com.tr,minteks-tekstil-san-ve-tic-ltd-sti
Mirtex International Company,PAK,Pakistan,Karachi,basit@mirtexstyles.com,www.mirtexstyles.com,mirtex-international-company
Gila Mirzai,DEU,Germany,Hamburg,info@mirzai-carpets.com,www.mirzai.de,gila-mirzai
Misr Spain for Blankets Co.,EGY,Egypt,"Sadat City, Menofia",info@misrspain.com,www.misrspain.com,misr-spain-for-blankets-co
Manufactures Industrials De Tortella SA Mitsa,ESP,Spain,TORTELLA,,www.mitsa.com,manufactures-industrials-de-tortella-sa-mitsa
Mittal Creations India,IND,India,Panipat,parvesh@mittalcreationsindia.com,www.mittalcreationsindia.com,mittal-creations-india
Mivar-Viva AS,EST,Estonia,Viljandi,mivar-viva@mivar-viva.ee,www.mivar-viva.ee,mivar-viva-as
Miyanbazaz Exports,IND,India,Jaipur,shailesh@miyanbazazexports.com,Www.miyanbazazexports.com,miyanbazaz-exports
M.K. Sons (Pvt) Ltd.,PAK,Pakistan,Faisalabad,,www.mksons.com,mk-sons-pvt-ltd
Mme Charlot Danielle Agathe,FRA,France,Doulcon,agathecrea@yahoo.fr,,mme-charlot-danielle-agathe
MM Textile,EGY,Egypt,Elmahalla Elkoubra,kitotex@gmail.com,www.kitotex.net,mm-textile
MM Hometex,IND,India,Faridabad,mmhometex@gmail.com,,mm-hometex
MOBOIS SAS,FRA,France,Lect,marketing@mobois.com,www.mobois.com,mobois-sas
Modanli Tekstil San. ve Tic. Ltd. Sti.,TUR,Türkiye,"Gürsu, Bursa",,www.modanli.com.tr,modanli-tekstil-san-ve-tic-ltd-sti
mode...information GmbH,DEU,Germany,Overath,sales@modeinfo.com,www.modeinfo.com,modeinformation-gmbh
M&ouml;belimport Sweden AB,SWE,Sweden,Malmö,,,moebelimport-sweden-ab
Mohan Spintex India Limited,IND,India,"Vijayawada, Andhra Pradesh",avphomtex@mohanspintex.com,www.mohanspintex.com,mohan-spintex-india-limited
A. Molina &amp; C. S.p.A.,ITA,Italy,Cairate (Varese),daniela.m@molinapiumini.it,www.molinapiumini.it,a-molina--c-spa
Momina Rugs,IND,India,Bhadohi,ra@mominarugs.com,www.mominarugs.com,momina-rugs
Moosburger GmbH &amp; Co KG,AUT,Austria,Hörbranz,office@moosburger-kg.at,www.moosburger-kg.com,moosburger-gmbh--co-kg
Moral Tekstil Sanayi ve Tic. A.S.,TUR,Türkiye,Osmangazi /Bursa,moral@moral.com.tr,www.moral.com.tr,moral-tekstil-sanayi-ve-tic-as
Mount Fuji Textiles Limited,PAK,Pakistan,Karachi,safdar@mountfujitextiles.com,www.mountfujitextiles.com,mount-fuji-textiles-limited
Moussa Textilimport,DEU,Germany,Olpe,moussa.textilimport@t-online.de,,moussa-textilimport
MRC Textiles (Pvt.) Ltd.,PAK,Pakistan,Faisalabad,uzair@mrctex.com,www.mrctex.com,mrc-textiles-pvt-ltd
Msb Alfa Plastik Tekstil Sanayi ve Ticaret Anonim Sirketi,TUR,Türkiye,Tekirdag,selim@msbalfa.com.tr,www.msbalfa.com.tr,msb-alfa-plastik-tekstil-sanayi-ve-ticaret-anonim-sirketi
Mubashar Corporation (Pvt) Ltd.,PAK,Pakistan,Faisalabad,ajmal@mcl.net.pk,www.mcl.net.pk,mubashar-corporation-pvt-ltd
Mubeen Maqbool Industries,PAK,Pakistan,Faisalabad,asif@mmindus.com,www.mmindus.com,mubeen-maqbool-industries
MUCHAO design studio,DEU,Germany,München,info@chenhaolee.tsdr.org,,muchao-design-studio
Mundia Exports,PAK,Pakistan,Karachi,saqlain@mundiaexport.com,www.mundiaexports.com.pk/,mundia-exports
Mundotextil - Industrias Texteis S.A.,PRT,Portugal,Vizela,isabel@mundotextil.pt,www.mundotextil.pt,mundotextil---industrias-texteis-sa
Munkhbumuud LLC,MNG,Mongolia,Ulaanbaatar,,,munkhbumuud-llc
Gebr&uuml;der Munzert GmbH &amp; Co. KG,DEU,Germany,Naila,info@munzert.de,www.munzert.de,gebrueder-munzert-gmbh--co-kg
Mursel Mert Tekstil San. Tic. Ltd. Sti.,TUR,Türkiye,Bursa,biyelli@biyelli.com.tr,www.biyelli.com.tr,mursel-mert-tekstil-san-tic-ltd-sti
Mustaqim Dyeing Printing Industries (Private) Limited,PAK,Pakistan,Karachi,mustaqim@mustaqim.com,www.mustaqim.com,mustaqim-dyeing-printing-industries-private-limited
Musterwerke,DEU,Germany,Berlin,musterwerke@gmail.com,www.musterwerke.de,musterwerke
Muvantex NV,BEL,Belgium,Deerlijk,info@muvantex.com,www.muvantex.com,muvantex-nv
My Home Collections Pvt. Ltd.,IND,India,Noida,info@myhomecollections.com,www.myhomecollections.com,my-home-collections-pvt-ltd
Myhome Tekstil Ithalat Ihracat San. Tic. Ltd. Sti.,TUR,Türkiye,Denizli,marketing2@myhometextile.com,www.myhometextile.com,myhome-tekstil-ithalat-ihracat-san-tic-ltd-sti
MZE-M&ouml;bel-Zentral-Einkauf GmbH,DEU,Germany,Neufahrn b. Freising,info@mze.de,www.mze.de,mze-moebel-zentral-einkauf-gmbh
Nachik Ltd,ISR,Israel,Tel Aviv,nachik@nachik.com,www.nachik.com,nachik-ltd
Nagaria Textile Mills (Pvt) Ltd.,PAK,Pakistan,Karachi,,,nagaria-textile-mills-pvt-ltd
NAHEED FINE TEX LTD.,BGD,Bangladesh,Dhaka,ishteaque.hasan@naheedgroup.com,https://naheedgroup.com/naheedfinetex/,naheed-fine-tex-ltd
Nandan Terry Limited,IND,India,Ahmedabad,anshuman@nandanterry.com,www.nandanterry.com,nandan-terry-limited
Nandhi Fabrics,IND,India,Karur,chandru@nandhifabrics.com,www.nandhifabrics.com,nandhi-fabrics
Nandini Textile,IND,India,Solapur,nandinitextile@gmail.com,www.nandinitextile.com,nandini-textile
Narma O&Uuml;,EST,Estonia,Lihula,info@narma.ee,www.narma.ee,narma-oue
Naseem Fabrics,PAK,Pakistan,Faisalabad,kashif@naseemfabrics.com,www.naseemfabrics.com,naseem-fabrics
National Jute Board,IND,India,Kolkata,jute@njbindia.in,jute.com,national-jute-board
Natural Fibre Exports,IND,India,Bhadohi,,,natural-fibre-exports
"Nature Field Housewear Co., Ltd",CHN,China,Yantai Shandong,crystal@refinehomefashion.com,,nature-field-housewear-co-ltd
Naturtex Gyapj&uacute; - &eacute;s Tollfeldolgoz&oacute; Kft.,HUN,Hungary,Szeged,info@naturtex.hu,www.naturtex.hu,naturtex-gyapj---s-tollfeldolgoz-kft
Naveena Industries Ltd.,PAK,Pakistan,Karachi,noman.majid@naveena.net,www.naveena.net,naveena-industries-ltd
Navkar Home,IND,India,Bikaner,info@navkarhome.com,www.navkarhome.com,navkar-home
Nawaz Fabrics,PAK,Pakistan,Multan,waseem@nawazfabrics.com,www.nawazfabrics.com,nawaz-fabrics
Nazu International,PAK,Pakistan,Karachi,abdulhadi@nazuintl.com,www.nazuintl.com,nazu-international
N. C. John &amp; Sons Pvt Ltd,IND,India,"Alappuzha, Kerala",shammi@ncjohn.com,www.ncjohn.com,n-c-john--sons-pvt-ltd
NedGraphics Software B.V.,NLD,Netherlands,De Bilt,info@nedgraphics.com,www.nedgraphics.com,nedgraphics-software-bv
Neelum Fabrics,PAK,Pakistan,Faisalabad,,,neelum-fabrics
NeiperHome S.A.,PRT,Portugal,Guimaraes,geral@neiper.pt,www.neiper.pt,neiperhome-sa
"Neis, Mermer, Maden, Tekstil, Insaat, M&uuml;h. San. ve Tic. Ltd.",TUR,Türkiye,Denizli,,,neis-mermer-maden-tekstil-insaat-mueh-san-ve-tic-ltd
Neo Home Group S.L.,ESP,Spain,Ontinyent,lourdes@neohomeonline.com,www.neohome.biz,neo-home-group-sl
Neriah Industria,IND,India,Kottayam,,,neriah-industria
Nesa Tekstil Sanayi Ve Ticaret Anonim Sirketi,TUR,Türkiye,Denizli,,www.nesatekstil.com.tr,nesa-tekstil-sanayi-ve-ticaret-anonim-sirketi
Nese Plastik San. ve Tic. A.S.,TUR,Türkiye,"Cayirova, Kocaeli",nese@neseplastik.com,www.neseplastik.com,nese-plastik-san-ve-tic-as
Nese Tekstil San. ve Tic. A.S.,TUR,Türkiye,Honaz/Denizli,,,nese-tekstil-san-ve-tic-as
Net Tekstil San. ve Tic. A.S.,TUR,Türkiye,Istanbul,info@netbrode.com,www.netbrode.com,net-tekstil-san-ve-tic-as
Neutex Home Deco GmbH,DEU,Germany,Münchberg,deco@neutex.com,www.neutex.com,neutex-home-deco-gmbh
New Zeenat Textile Mills,PAK,Pakistan,Karachi,export@cottontexpvtltd.com,www.newzeenat.com,new-zeenat-textile-mills
Nihat Bursali Tekstil San. ve Tic. A.S.,TUR,Türkiye,Osmangazi/Bursa,melikebursali@nbteks.com,www.nbteks.com,nihat-bursali-tekstil-san-ve-tic-as
Anonymos Viomixaniki Kai Eboriki Etairei Etaireia Adelfoi Nikolaidi AE,GRC,Greece,Stavroupoli,nikotex@nikotex.gr,www.nikotex.gr,anonymos-viomixaniki-kai-eboriki-etairei-etaireia-adelfoi-nikolaidi-ae
Nile Linen Group,EGY,Egypt,Alexandria,omaima.salah@nilelinengroup.com.eg,www.nilelinengroup.com.eg,nile-linen-group
Nilo Cashmere Pvt. Ltd.,NPL,Nepal,Kathmandu,,https://nilocashmere.com/,nilo-cashmere-pvt-ltd
"Ningbo Modern Textile Co., Ltd.",CHN,China,Ningbo,fzm@moderntextile.com.cn,www.moderntextile.com.cn,ningbo-modern-textile-co-ltd
"Ningbo Y.F Import &amp; Export Co., Ltd.",CHN,China,Ningbo Zhejiang,vivian.ye@greendown.net,www.ningbo-hometextiles.com,ningbo-yf-import--export-co-ltd
Nirmal International,IND,India,Panipat,marketing@nirmalintl.com,www.nirmalintl.com,nirmal-international
Nirtex Exports And Investments Pvt. Ltd.,IND,India,"Mumbai, Maharashtra",nirtex@hotmail.com,www.nirtexgroup.com,nirtex-exports-and-investments-pvt-ltd
Niryatak Handloom Cooperative Socieity Ltd,IND,India,Kanpur,info@niryatak.in,www.niryatak.in,niryatak-handloom-cooperative-socieity-ltd
Nishat Chunian Limited,PAK,Pakistan,Lahore,info@nishat.net,www.nishat.net,nishat-chunian-limited
Nishat Mills Limited,PAK,Pakistan,Lahore,mukhtar@nishatmills.com,www.nishatmillsltd.com,nishat-mills-limited
N.N.M &amp; COMPANY,IND,India,Karur,nnm.pandiyan@gmail.com,http://nnmcompany.co.in,nnm--company
CIS S.p.A.,ITA,Italy,Napoli,info@cis.it,www.cis.it,cis-spa
Noman Terry Towel Mills Limited,BGD,Bangladesh,Dhaka,fakhrul.alam@nttml.com,www.nttml.com,noman-terry-towel-mills-limited
Noorpur Industries,PAK,Pakistan,Karachi,noorpur@noorpur.com.pk,www.noorpur.com.pk,noorpur-industries
Nooteboom Textiel B.V.,NLD,Netherlands,Tilburg,info@ant1852.com,www.nooteboomtextiles.com,nooteboom-textiel-bv
Norafin Industries (Germany) GmbH,DEU,Germany,Mildenau,kerstin.knorr@norafin.com,www.norafin.de,norafin-industries-germany-gmbh
North Hills Home Inc.,USA,United States,Manhasset New York,,www.northhillshome.com,north-hills-home-inc
"Yantai North Home Textile Co., Ltd.",CHN,China,Yantai Shandong,julian@northhometextile.com,www.northhometextiles.com,yantai-north-home-textile-co-ltd
Nouvelltex,PAK,Pakistan,Faisalabad,,www.nouvelltex.com,nouvelltex
Novartiplast Italia S.p.A.,ITA,Italy,Cogliate,cecchi@novartiplastitalia.it,www.novartiplastitalia.it,novartiplast-italia-spa
N S Creations Pvt. Ltd,IND,India,Noida,neeraj@nscreations.co.in,www.nscreations.co.in,n-s-creations-pvt-ltd
OBB Oberbadische Bettfedernfabrik GmbH,DEU,Germany,Lörrach,info@obb.de,www.obb.de,obb-oberbadische-bettfedernfabrik-gmbh
OCI Orient-Carpet-Import GmbH Im- und Export von Orient-Teppichen,DEU,Germany,Coesfeld,hj2@oci-carpets.de,www.oci-carpets.de,oci-orient-carpet-import-gmbh-im--und-export-von-orient-teppichen
&Ouml;nc&uuml; Grup A.S.,TUR,Türkiye,Bayrampasa/ Istanbul,oncu@oncugrup.com.tr,www.oncugrup.com.tr,oencue-grup-as
&Ouml;zerdem Mensucat San. ve Tic A.S.,TUR,Türkiye,Usak,cengiz.ahmet@aran.com.tr,www.ozerdem.com.tr,oezerdem-mensucat-san-ve-tic-as
Ozgur Tekstil - Konfeksiyon Sanayi Ve Ticaret Anonim Sirketi,TUR,Türkiye,Denizli,dogan@ozgurtekstil.com.tr,www.ozgurtekstil.com.tr,ozgur-tekstil---konfeksiyon-sanayi-ve-ticaret-anonim-sirketi
Bankside Decor Ltd,GBR,Great Britain and Northern Ireland,"Stockport, Cheshire",gemma.obritton@banksidedecor.co.uk,www.banksidedecor.co.uk,bankside-decor-ltd
"Shandong Olivia Artex &amp; Household Products Co., Ltd.",CHN,China,Qingdao Shandong,bluemountain801@hotmail.com,www.sdat.com,shandong-olivia-artex--household-products-co-ltd
Onno Raadersma,NLD,Netherlands,Rotterdam,onno@raadersma.com,www.raadersma.com,onno-raadersma
Orca Home Teknik Tekstil Ith. Ihr. San. Ve Tic. Ltd. Sti.,TUR,Türkiye,Nilüfer/Bursa,canerbalto@orcaweave.com,www.orcaweave.com,orca-home-teknik-tekstil-ith-ihr-san-ve-tic-ltd-sti
Oriental Art Covers,IND,India,Bhadohi,covers72@gmail.com,www.orientalartcovers.com,oriental-art-covers
Oriental Weavers Carpets Factory,EGY,Egypt,Cairo,owc@orientalweavers.com,www.orientalweavers.com,oriental-weavers-carpets-factory
Orient Textile Mills (Pvt.) Ltd.,PAK,Pakistan,Karachi,wahid.tumbi@orienttextilemills.com,www.orienttextilemills.com,orient-textile-mills-pvt-ltd
Cristina Orozco Cuevas,MEX,Mexico,Estado de Mexico,info@cristinaorozcocuevas.com,http://cristinaorozcocuevas.com/,cristina-orozco-cuevas
Outlast Technologies GmbH,DEU,Germany,Heidenheim an der Brenz,info@outlast.com,www.outlast.com,outlast-technologies-gmbh
Ozanteks Tekstil San. ve Tic. A.S.,TUR,Türkiye,Denizli,info@ozanteks.com.tr,www.ozanteks.com.tr,ozanteks-tekstil-san-ve-tic-as
Ozdilek Ev Tekstil Sanayi Ve Ticaret Anonim Sirketi,TUR,Türkiye,Bursa,ozdilek@ozdilek.com.tr,www.ozdilektekstil.com.tr,ozdilek-ev-tekstil-sanayi-ve-ticaret-anonim-sirketi
Denizli Ozer Tekstil Sanayi ve Ticaret Anonim Sirketi,TUR,Türkiye,Denizli,info@ozertekstil.com,www.ozertekstil.com,denizli-ozer-tekstil-sanayi-ve-ticaret-anonim-sirketi
Ozgul Ambalaj Tekstil Otomotiv Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,Istanbul (Anatolia),sales@ozgulambalaj.com,www.ozgulambalaj.com,ozgul-ambalaj-tekstil-otomotiv-sanayi-ve-ticaret-limited-sirketi
Ozhane Tekstil Sanayi Ve Ticaret Limited Sirketi,TUR,Türkiye,Denizli,sales@ozhanetekstil.com.tr,https://www.ozhanetekstil.com.tr/,ozhane-tekstil-sanayi-ve-ticaret-limited-sirketi
Paar GmbH,DEU,Germany,Northeim,,,paar-gmbh
"Padrao Xadrez Texteis, Unipessoal, Lda.",PRT,Portugal,"Vilarinho, Santo Tirso",geral@emmehome.com,www.emmehome.com,padrao-xadrez-texteis-unipessoal-lda
Pakeezah Dyeing &amp; Bleaching,PAK,Pakistan,Karachi,sales@pakeezah.net,www.pakeezah.net,pakeezah-dyeing--bleaching
Pak Home Textile,PAK,Pakistan,Faisalabad,afzal@pakhometextiles.com,www.pakhometextiles.com,pak-home-textile
Pala Ithalat Ihracat Suni Deri San. ve Tic. Ltd. Sti.,TUR,Türkiye,Ergene Tekirdag,cengiz@pala.com.tr,cengiz@pala.com.tr,pala-ithalat-ihracat-suni-deri-san-ve-tic-ltd-sti
Paliwal Home Furnishings,IND,India,"Panipat, Haryana",parth@paliwalhomefurnishings.com,,paliwal-home-furnishings
Palm Fibre (India) Private Limited,IND,India,Fort Cochin,palm@palmfibreindia.com,,palm-fibre-india-private-limited
Panache (India) International,IND,India,Moradabad,info@panacheintl.in,www.houseofpanache.in,panache-india-international
Pan Overseas,IND,India,Panipat,sanmis.sanjay@gmail.com,www.panoverseas.com,pan-overseas
P.A.P. Exports,IND,India,"Karur, Tamilnadu",,www.papexpo.com,pap-exports
Paramount Textile Mills Pvt. Ltd.,IND,India,Madurai,marketing@paramounttextiles.co.in,www.paramounttextiles.net,paramount-textile-mills-pvt-ltd
Paras Dream Decor,IND,India,Gurgaon,abichandanijiya@pddexports.com,www.pddexports.com,paras-dream-decor
Parato S.r.l.,ITA,Italy,Aprilia,mgruotolo@parato.it,www.parato.it,parato-srl
Pardeep Exports,IND,India,"Huda, Panipat",info@pardeepexports.com,www.pardeepexports.com,pardeep-exports
Patodia Exports,IND,India,Bhadohi,patodiaexports@hands-carpets.com,,patodia-exports
The PatternClub UG (haftungsbeschr&auml;nkt),DEU,Germany,Krefeld,toni@doubacis.de,www.patternclub.eu,the-patternclub-ug-haftungsbeschraenkt
Pattern Collective Ltd.,GBR,Great Britain and Northern Ireland,Surrey,karen@patterncollective.com,www.patterncollective.com,pattern-collective-ltd
Paulig Teppichweberei GmbH,DEU,Germany,Schwarzach a. Main,marketing@paulig.de,www.paulig1750.de,paulig-teppichweberei-gmbh
